"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"416",519096,"Dan Otero",2019,"416","100.0","0.331","0.197","0.343","0.528","0.368","0.361","0.309","42","127","89.2","4.2","1916","86.3","86.92","26","203","212","0.6","6.56","109","153","120","147","289","312","286"
"416",662253,"Andres Munoz",2019,"416","100.0","0.188","0.141","0.264","0.329","0.268","0.300","0.215","16","85","88.0","14.6","2296","95.5","95.87","66","206","208","0.4","6.35","117","152","119","148","302","326","305"
"414",543193,"Drew Gagnon",2019,"414","100.0","0.315","0.361","0.288","0.676","0.425","0.391","0.291","34","108","87.9","16.1","2046","87.3","86.09","50","209","202","-1.2","6.28","115","153","116","148","304","322","294"
"412",657228,"Jake Jewell",2019,"412","100.0","0.275","0.284","0.278","0.559","0.371","0.363","0.274","28","102","89.5","0.8","2151","90.1","90.02","57","200","209","-0.1","6.17","114","152","119","145","296","318","292"
"408",519076,"Jimmy Nelson",2019,"408","100.0","0.291","0.256","0.375","0.547","0.403","0.388","0.283","25","86","87.1","11.8","2557","88.7","88.86","42","151","255","0.2","6.20","111","156","115","150","302","320","293"
"408",435043,"Zach Duke",2019,"408","100.0","0.250","0.202","0.270","0.452","0.360","0.365","0.264","21","84","88.9","7.4","2197","84.4","83.37","36","160","242","-1.0","5.67","115","153","120","145","287","313","288"
"408",607188,"Jake Faria",2019,"408","100.0","0.346","0.272","0.397","0.617","0.433","0.382","0.282","28","81","88.2","11.2","1832","89.4","88.87","54","188","218","-0.5","5.88","110","159","117","151","299","322","299"
"408",462136,"Marco Estrada",2019,"408","100.0","0.242","0.295","0.208","0.537","0.354","0.346","0.226","23","95","86.9","29.8","2218","82.8","81.08","32","185","218","-1.7","5.24","103","148","120","150","301","320","295"
"407",656354,"Austin Davis",2019,"407","100.0","0.272","0.259","0.314","0.531","0.389","0.369","0.262","22","81","87.9","12.5","2432","89.6","89.13","48","191","212","-0.5","6.00","107","151","120","148","300","324","294"
"407",670036,"Matt Festa",2019,"407","100.0","0.241","0.289","0.254","0.530","0.355","0.366","0.256","20","83","89.1","16.2","2357","89.2","88.86","43","182","222","-0.3","5.91","111","152","113","145","296","313","288"
"405",572096,"Trevor Rosenthal",2019,"405","100.0","0.208","0.019","0.297","0.226","0.366","0.410","0.241","11","53","86.6","10.9","2298","95.2","94.50","44","149","251","-0.7","5.76","109","144","113","145","301","318","296"
"404",643615,"T.J. Zeuch",2019,"404","100.0","0.250","0.148","0.303","0.398","0.316","0.384","0.306","22","88","90.1","8.9","2072","87.1","86.96","40","174","225","-0.1","6.18","109","158","119","151","305","333","299"
"402",573127,"Zac Rosscup",2019,"402","100.0","0.293","0.133","0.426","0.427","0.377","0.322","0.215","22","75","85.3","3.3","2288","88.7","89.00","70","165","237","0.3","6.51","107","152","115","145","291","321","299"
"397",592094,"Jason Adam",2019,"397","100.0","0.200","0.093","0.237","0.293","0.265","0.278","0.194","15","75","85.6","24.2","2480","89.3","89.02","49","176","216","-0.3","6.13","110","158","118","149","308","330","299"
"396",656464,"Kevin Ginkel",2019,"396","100.0","0.174","0.105","0.232","0.279","0.236","0.276","0.211","15","86","88.2","15.8","2130","88.9","89.28","61","188","207","0.4","6.40","110","151","119","150","304","323","301"
"396",641341,"Tyler Bashlor",2019,"396","100.0","0.250","0.238","0.254","0.488","0.357","0.358","0.245","21","84","90.0","19.4","2436","91.2","89.72","44","175","220","-1.5","6.00","114","150","114","146","298","315","295"
"395",664042,"Travis Lakins Sr.",2019,"395","100.0","0.258","0.146","0.306","0.404","0.311","0.334","0.258","23","89","90.1","9.3","2401","89.9","88.73","44","174","218","-1.2","5.49","111","151","119","149","282","321","293"
"395",607215,"Eric Skoglund",2019,"395","100.0","0.337","0.281","0.305","0.618","0.414","0.450","0.346","30","89","91.3","17.0","2004","86.2","86.64","23","191","203","0.4","6.42","109","149","120","144","307","330","301"
"392",518886,"Craig Kimbrel",2019,"392","100.0","0.259","0.395","0.279","0.654","0.410","0.390","0.260","21","81","92.1","17.6","2393","92.8","92.69","61","187","203","-0.1","6.17","115","151","111","153","295","322","302"
"391",519326,"Hunter Strickland",2019,"391","100.0","0.237","0.258","0.229","0.495","0.336","0.348","0.255","22","93","87.8","18.4","2453","91.9","90.82","50","196","191","-1.1","5.68","116","151","115","148","300","313","296"
"390",592815,"Sam Tuivailala",2019,"390","100.0","0.163","0.100","0.226","0.263","0.251","0.286","0.195","13","80","87.7","20.5","2146","89.5","88.64","46","168","220","-0.9","5.76","106","157","118","147","297","319","291"
"387",664126,"Pete Fairbanks",2019,"387","100.0","0.281","0.247","0.357","0.528","0.368","0.355","0.280","25","89","91.2","10.2","2313","93.2","93.65","62","181","205","0.4","6.42","108","158","115","148","296","325","301"
"384",640464,"Kohl Stewart",2019,"384","100.0","0.290","0.230","0.282","0.520","0.363","0.395","0.323","29","100","90.5","7.5","2269","87.8","87.69","35","176","206","-0.1","6.06","109","152","114","145","295","326","292"
"384",542953,"Buddy Boshers",2019,"384","100.0","0.253","0.177","0.340","0.430","0.333","0.284","0.208","20","79","88.7","17.0","2347","85.5","83.61","35","157","226","-1.9","5.09","108","155","117","148","301","325","296"
"383",607572,"Sam Howard",2019,"383","100.0","0.276","0.237","0.333","0.513","0.379","0.336","0.247","21","76","87.9","16.2","2341","88.4","87.29","61","186","193","-1.1","5.37","111","151","119","147","304","326","305"
"382",592804,"Tyler Thornburg",2019,"382","100.0","0.280","0.320","0.347","0.600","0.399","0.390","0.252","21","75","92.4","20.4","2414","88.1","87.36","36","172","209","-0.7","5.93","114","150","118","148","284","322","290"
"375",663992,"Richard Lovelady",2019,"375","100.0","0.353","0.188","0.418","0.541","0.393","0.292","0.245","30","85","87.7","7.9","2363","91.1","92.66","31","175","198","1.6","6.96","111","150","119","140","297","323","304"
"375",664157,"Travis Bergen",2019,"375","100.0","0.240","0.253","0.264","0.493","0.336","0.399","0.303","18","75","90.9","15.5","2255","87.0","86.30","27","153","217","-0.7","5.80","109","148","115","146","296","323","288"
"373",493200,"Seunghwan Oh",2019,"373","100.0","0.354","0.232","0.383","0.585","0.411","0.408","0.335","29","82","89.4","12.6","2218","84.8","84.06","54","191","179","-0.7","5.60","112","153","117","147","313","335","307"
"372",650893,"Genesis Cabrera",2019,"372","100.0","0.274","0.119","0.328","0.393","0.332","0.338","0.255","23","84","87.7","15.4","2236","91.9","90.98","30","166","200","-0.9","5.65","108","149","110","147","299","322","294"
"372",656686,"Corbin Martin",2019,"372","100.0","0.288","0.363","0.283","0.650","0.419","0.358","0.261","23","80","90.3","13.4","2423","91.7","90.80","35","147","225","-0.9","5.71","112","152","119","153","286","316","303"
"369",664054,"Cody Stashak",2019,"369","100.0","0.287","0.188","0.351","0.475","0.320","0.321","0.257","29","101","89.9","23.7","2171","87.5","86.73","66","213","155","-0.8","5.78","109","152","116","145","298","330","296"
"369",621141,"Walker Lockett",2019,"369","100.0","0.347","0.263","0.370","0.611","0.416","0.372","0.307","33","95","88.7","11.4","2193","88.3","88.13","28","175","189","-0.2","5.99","113","152","113","147","293","315","295"
"364",571863,"Matt Koch",2019,"364","100.0","0.333","0.368","0.300","0.701","0.447","0.453","0.345","29","87","91.3","15.3","2069","89.3","89.26","24","171","186","0.0","6.16","113","153","122","151","296","324","300"
"363",448609,"Tony Sipp",2019,"363","100.0","0.241","0.089","0.286","0.329","0.282","0.343","0.254","19","79","88.1","17.2","1858","85.6","84.78","47","179","183","-0.8","5.81","111","150","112","147","300","314","298"
"361",642840,"Joe Harvey",2019,"361","100.0","0.265","0.176","0.306","0.441","0.361","0.352","0.244","18","68","91.3","12.6","2522","93.3","92.48","40","155","204","-0.8","5.77","106","149","114","146","302","329","298"
"357",594577,"Mike Mayers",2019,"357","100.0","0.276","0.237","0.316","0.513","0.370","0.396","0.306","21","76","90.1","22.7","2320","89.7","89.03","43","151","205","-0.7","5.81","112","150","114","148","298","323","297"
"356",669060,"Bryse Wilson",2019,"356","100.0","0.321","0.333","0.350","0.654","0.426","0.369","0.285","26","81","91.4","18.7","2166","91.6","91.55","34","166","188","-0.1","6.19","110","152","116","151","305","327","296"
"356",621114,"Ryan Burr",2019,"356","100.0","0.227","0.187","0.259","0.413","0.297","0.294","0.214","17","75","91.4","9.9","2140","91.0","92.31","37","161","194","1.3","6.88","111","149","112","146","291","318","292"
"354",596035,"Reggie McClain",2019,"354","100.0","0.268","0.159","0.290","0.427","0.344","0.375","0.312","22","82","90.7","-2.4","2184","91.7","90.63","24","155","199","-1.1","5.75","109","155","117","147","295","318","288"
"354",605463,"Tayler Scott",2019,"354","100.0","0.397","0.282","0.431","0.679","0.486","0.407","0.319","31","78","91.3","4.4","2470","92.0","90.57","34","157","193","-1.4","5.43","107","149","117","145","300","324","294"
"351",595465,"Dan Winkler",2019,"351","100.0","0.222","0.259","0.241","0.481","0.337","0.358","0.247","18","81","89.7","17.2","2518","89.4","89.16","57","170","179","-0.2","5.95","107","148","112","149","305","324","293"
"351",657140,"Kyle Wright",2019,"351","100.0","0.304","0.253","0.351","0.557","0.401","0.397","0.295","24","79","90.9","12.0","2398","90.3","89.83","34","143","204","-0.5","5.91","108","149","113","150","302","321","295"
"350",622253,"Dillon Tate",2019,"350","100.0","0.231","0.154","0.268","0.385","0.320","0.317","0.235","18","78","86.0","2.5","2120","89.7","89.44","30","139","206","-0.3","6.05","107","152","117","145","296","326","295"
"349",594311,"Jandel Gustave",2019,"349","100.0","0.209","0.081","0.230","0.291","0.248","0.345","0.296","18","86","91.4","12.4","2376","93.1","92.38","34","180","168","-0.7","5.70","111","150","115","147","300","332","303"
"346",671790,"Ronald Bolanos",2019,"346","100.0","0.230","0.230","0.264","0.459","0.338","0.370","0.291","17","74","90.0","10.9","2308","88.8","88.76","34","141","203","0.0","6.28","114","154","115","149","300","325","307"
"346",605218,"Carl Edwards Jr.",2019,"346","100.0","0.190","0.159","0.214","0.349","0.304","0.367","0.250","12","63","87.5","20.5","2542","90.5","91.16","38","163","182","0.7","6.49","110","149","113","150","296","320","298"
"345",661403,"Emmanuel Clase",2019,"345","100.0","0.230","0.161","0.281","0.391","0.289","0.291","0.239","20","87","86.4","3.3","2573","97.4","97.79","42","164","178","0.4","6.33","110","152","115","149","291","324","301"
"344",501925,"Joe Smith",2019,"344","100.0","0.209","0.110","0.254","0.319","0.245","0.260","0.214","19","91","91.2","7.9","2143","84.4","84.20","34","160","184","-0.2","6.26","110","154","118","149","289","316","292"
"344",605482,"Cy Sneed",2019,"344","100.0","0.299","0.230","0.356","0.529","0.360","0.323","0.261","26","87","89.3","10.4","2230","88.8","88.75","40","181","162","0.0","6.21","111","154","123","149","291","318","299"
"342",657566,"Montana DuRapau",2019,"342","100.0","0.342","0.253","0.434","0.595","0.424","0.372","0.302","27","79","91.4","15.5","2641","88.3","88.47","51","159","181","0.2","6.10","108","146","128","146","302","323","298"
"340",572193,"Ryan Tepera",2019,"340","100.0","0.250","0.263","0.238","0.513","0.329","0.355","0.279","20","80","88.4","16.1","2246","90.8","90.42","46","175","164","-0.4","6.09","111","152","117","147","304","324","297"
"338",670456,"JD Hammer",2019,"338","100.0","0.217","0.159","0.241","0.377","0.315","0.387","0.290","15","69","89.5","16.8","2314","89.9","89.06","31","146","191","-0.8","5.75","112","152","119","150","301","323","292"
"333",643478,"Joe Palumbo",2019,"333","100.0","0.300","0.386","0.333","0.686","0.435","0.399","0.277","21","70","92.3","17.0","2331","88.9","88.70","34","146","184","-0.2","6.06","106","153","114","147","295","324","302"
"333",658792,"Aaron Wilkerson",2019,"333","100.0","0.357","0.229","0.375","0.586","0.417","0.320","0.260","25","70","86.4","18.1","2205","85.0","85.70","29","140","193","0.7","6.68","109","156","120","150","301","324","297"
"333",660494,"Rogelio Armenteros",2019,"333","100.0","0.243","0.071","0.314","0.314","0.267","0.285","0.252","17","70","86.9","15.3","1917","85.9","85.98","39","155","178","0.1","6.21","111","151","119","148","291","315","294"
"332",642546,"Jonathan Hernandez",2019,"332","100.0","0.219","0.156","0.256","0.375","0.317","0.342","0.246","14","64","86.2","6.1","2241","92.7","92.70","42","129","202","0.0","6.21","107","155","116","149","295","323","301"
"331",621086,"James Marvel",2019,"331","100.0","0.338","0.284","0.344","0.622","0.424","0.376","0.320","25","74","89.1","7.6","1848","86.4","84.25","32","154","175","-2.2","4.88","104","150","118","147","306","325","303"
"330",623149,"Paul Sewald",2019,"330","100.0","0.243","0.203","0.300","0.446","0.301","0.297","0.230","18","74","89.4","28.2","2282","88.3","87.83","33","157","172","-0.5","6.07","115","151","115","147","292","309","291"
"329",642578,"Jose Rodriguez",2019,"329","100.0","0.233","0.219","0.218","0.452","0.334","0.368","0.272","17","73","87.5","14.7","2259","88.1","87.87","36","163","166","-0.2","6.05","112","155","119","148","295","315","287"
"326",622251,"Josh Staumont",2019,"326","100.0","0.273","0.234","0.293","0.506","0.363","0.381","0.290","21","77","92.2","15.6","2389","91.5","91.92","30","132","193","0.4","6.39","113","152","118","145","302","326","306"
"326",657610,"Trevor Hildenberger",2019,"326","100.0","0.395","0.184","0.459","0.579","0.432","0.386","0.317","30","76","89.7","11.0","1906","80.8","79.55","35","152","170","-1.3","5.65","109","152","111","145","290","323","286"
"319",669214,"Conner Menez",2019,"319","100.0","0.220","0.237","0.265","0.458","0.341","0.334","0.202","13","59","86.9","26.4","2225","88.0","88.57","38","137","181","0.6","6.50","110","152","117","147","303","334","302"
"319",657585,"Reed Garrett",2019,"319","100.0","0.381","0.270","0.420","0.651","0.475","0.439","0.306","24","63","94.7","12.4","2328","92.4","91.60","24","138","179","-0.8","5.88","109","150","118","149","298","333","293"
"318",542866,"Austin Adams",2019,"318","100.0","0.273","0.258","0.286","0.530","0.379","0.403","0.270","18","66","92.4","17.2","2259","92.1","92.04","36","137","181","-0.1","6.11","113","149","118","147","296","329","291"
"318",605469,"Chandler Shepherd",2019,"318","100.0","0.303","0.263","0.333","0.566","0.389","0.377","0.296","23","76","93.0","17.2","2096","88.3","88.31","29","153","163","0.0","6.22","110","158","119","149","296","327","294"
"316",642073,"James Sherfy",2019,"316","100.0","0.303","0.211","0.380","0.513","0.364","0.336","0.273","23","76","86.7","23.4","2346","83.4","82.89","39","135","177","-0.5","5.82","113","152","118","150","303","323","302"
"311",605447,"Jordan Romano",2019,"311","100.0","0.274","0.210","0.351","0.484","0.380","0.384","0.278","17","62","89.0","11.8","2214","91.0","92.91","44","149","158","1.9","7.26","107","152","117","149","307","329","302"
"306",607219,"Sal Romano",2019,"306","100.0","0.328","0.299","0.375","0.627","0.418","0.374","0.271","22","67","90.4","11.8","2278","92.6","90.38","23","124","181","-2.2","5.70","113","150","119","144","291","308","289"
"302",445197,"Mike Dunn",2019,"302","100.0","0.262","0.262","0.260","0.523","0.332","0.311","0.229","17","65","88.0","18.1","2354","87.3","87.33","36","139","162","0.0","6.18","107","148","112","146","303","331","309"
"299",665093,"Zac Grotz",2019,"299","100.0","0.222","0.048","0.304","0.270","0.261","0.300","0.253","14","63","89.4","2.4","1642","87.4","87.79","26","128","169","0.4","6.48","108","156","119","148","299","323","293"
"298",641851,"Kyle McGowin",2019,"298","100.0","0.319","0.333","0.333","0.652","0.411","0.398","0.312","22","69","92.0","10.7","2562","87.3","86.86","40","131","163","-0.4","5.96","116","150","117","147","311","320","296"
"297",450172,"Edinson Volquez",2019,"297","100.0","0.317","0.190","0.340","0.508","0.399","0.400","0.314","20","63","90.6","12.3","1977","87.6","88.06","24","122","173","0.5","6.57","107","156","115","148","295","324","301"
"294",656186,"Dan Altavilla",2019,"294","100.0","0.180","0.100","0.250","0.280","0.277","0.270","0.156","9","50","86.8","11.5","2570","93.0","91.19","38","148","146","-1.8","5.25","101","149","115","145","295","319","293"
"293",570488,"Phillips Valdez",2019,"293","100.0","0.270","0.175","0.326","0.444","0.351","0.323","0.232","17","63","89.0","2.0","2339","89.1","89.90","27","124","167","0.8","6.76","106","150","115","146","295","322","297"
"292",608638,"JT Chargois",2019,"292","100.0","0.273","0.234","0.347","0.506","0.327","0.282","0.226","21","77","89.1","6.0","2300","90.6","90.35","48","140","149","-0.3","6.04","113","155","114","145","299","318","291"
"285",605479,"Josh D. Smith",2019,"285","100.0","0.224","0.122","0.306","0.347","0.322","0.301","0.180","11","49","88.1","23.9","2762","86.6","85.74","24","112","169","-0.9","5.70","109","151","115","148","285","314","293"
"285",591693,"Edubray Ramos",2019,"285","100.0","0.311","0.311","0.311","0.623","0.413","0.346","0.250","19","61","85.7","21.8","2439","85.5","84.91","29","130","152","-0.6","5.89","109","151","117","149","298","319","294"
"285",607391,"Chris Mazza",2019,"285","100.0","0.328","0.172","0.389","0.500","0.383","0.391","0.322","21","64","90.3","10.4","1992","88.7","89.09","24","136","145","0.4","6.47","113","149","114","146","292","314","294"
"282",605143,"Ray Black",2019,"282","100.0","0.233","0.283","0.243","0.517","0.359","0.404","0.279","14","60","90.8","17.0","2688","95.2","94.36","42","135","146","-0.8","6.05","113","155","117","151","306","324","301"
"281",450212,"Pat Neshek",2019,"281","100.0","0.303","0.237","0.286","0.539","0.347","0.364","0.303","23","76","87.8","15.1","2179","84.1","82.81","29","135","142","-1.3","5.65","108","152","117","151","300","324","294"
"278",622864,"Fernando Romero",2019,"278","100.0","0.317","0.167","0.425","0.483","0.390","0.358","0.267","19","60","87.5","8.3","2275","94.0","92.97","36","122","155","-1.0","5.69","113","152","116","147","297","324","290"
"278",518397,"Scott Alexander",2019,"278","100.0","0.250","0.162","0.263","0.412","0.308","0.368","0.318","17","68","90.3","-2.1","2254","91.9","91.67","28","131","144","-0.2","5.97","113","157","120","146","294","315","297"
"277",613317,"Kyle Bird",2019,"277","100.0","0.229","0.313","0.182","0.542","0.411","0.424","0.259","11","48","88.9","13.8","2527","86.0","84.51","30","100","175","-1.5","5.86","108","155","118","149","290","315","296"
"275",502522,"Justin Miller",2019,"275","100.0","0.276","0.259","0.262","0.534","0.367","0.346","0.248","16","58","88.9","25.9","2435","90.9","90.66","28","124","149","-0.2","6.25","111","151","114","147","300","317","296"
"274",623167,"Chris Flexen",2019,"274","100.0","0.268","0.161","0.304","0.429","0.350","0.359","0.257","15","56","89.6","18.9","2123","91.0","90.96","23","113","159","0.0","6.13","111","150","112","146","305","325","298"
"273",607374,"Nick Tropeano",2019,"273","100.0","0.316","0.351","0.286","0.667","0.430","0.427","0.329","18","57","90.1","21.4","2142","85.3","83.75","33","122","149","-1.6","5.29","109","149","114","147","298","317","289"
"273",572998,"Josh Lucas",2019,"273","100.0","0.237","0.136","0.273","0.373","0.288","0.308","0.238","14","59","88.5","12.3","2357","86.9","85.36","26","122","151","-1.5","5.30","108","151","125","147","309","330","302"
"270",623430,"Ryan Dull",2019,"270","100.0","0.410","0.410","0.476","0.820","0.516","0.429","0.312","25","61","90.9","18.0","2426","87.4","86.45","30","120","149","-0.9","5.70","109","149","122","148","295","321","298"
"270",642207,"Devin Williams",2019,"270","100.0","0.310","0.190","0.381","0.500","0.381","0.311","0.226","18","58","85.6","12.3","2457","92.3","92.89","33","130","138","0.6","6.97","110","153","113","150","305","321","298"
"270",491646,"Jeanmar Gomez",2019,"270","100.0","0.359","0.203","0.389","0.563","0.403","0.368","0.311","23","64","90.4","7.1","1856","87.2","87.39","16","113","153","0.2","6.33","106","150","113","147","294","319","298"
"269",664139,"Ian Gibaut",2019,"269","100.0","0.235","0.137","0.306","0.373","0.315","0.357","0.259","12","51","92.5","14.3","2090","91.5","92.00","31","122","146","0.5","6.45","111","154","118","147","299","325","300"
"267",592865,"Taylor Williams",2019,"267","100.0","0.344","0.109","0.438","0.453","0.373","0.366","0.313","22","64","93.1","-1.1","2430","92.2","91.94","34","129","135","-0.3","6.02","111","157","120","150","300","318","298"
"265",456501,"Johnny Cueto",2019,"265","100.0","0.196","0.250","0.200","0.446","0.318","0.341","0.225","11","56","86.2","5.3","2123","87.5","85.24","21","107","152","-2.3","5.39","110","151","113","147","296","322","292"
"263",595798,"R.J. Alaniz",2019,"263","100.0","0.302","0.222","0.333","0.524","0.370","0.351","0.273","19","63","90.1","14.2","2195","89.8","88.73","27","120","142","-1.1","5.65","112","156","116","147","296","314","292"
"263",642028,"Josh Rogers",2019,"263","100.0","0.305","0.407","0.234","0.712","0.452","0.462","0.313","18","59","92.6","22.1","2031","85.6","84.81","16","118","140","-0.8","5.80","110","154","123","146","307","325","299"
"258",641743,"Anthony Kay",2019,"258","100.0","0.263","0.053","0.341","0.316","0.290","0.336","0.281","15","57","85.6","6.8","2256","88.9","87.91","32","132","124","-1.0","5.78","108","153","115","150","307","329","292"
"256",643511,"Tyler Rogers",2019,"256","100.0","0.185","0.046","0.245","0.231","0.214","0.220","0.183","12","65","84.4","0.6","2000","79.2","77.97","21","127","128","-1.2","5.72","110","151","116","149","295","325","297"
"255",628333,"Odrisamer Despaigne",2019,"255","100.0","0.407","0.271","0.420","0.678","0.471","0.440","0.367","24","59","89.0","17.1","2305","87.8","87.29","15","111","143","-0.5","5.87","105","148","109","146","298","321","302"
"251",670167,"John Schreiber",2019,"251","100.0","0.296","0.185","0.406","0.481","0.355","0.300","0.236","16","54","86.9","14.6","2150","87.4","87.74","32","112","138","0.3","6.39","106","147","120","148","296","328","298"
"250",429722,"Ervin Santana",2019,"250","100.0","0.339","0.482","0.277","0.821","0.472","0.471","0.322","19","56","89.2","19.1","2124","86.3","85.55","15","115","135","-0.8","5.70","108","149","106","146","295","324","290"
"248",607473,"Chasen Bradford",2019,"248","100.0","0.266","0.328","0.229","0.594","0.362","0.348","0.280","17","64","89.0","9.0","2430","87.6","87.21","29","126","121","-0.4","5.85","111","151","114","143","295","319","294"
"237",596027,"Dillon Maples",2019,"237","100.0","0.150","0.150","0.200","0.300","0.317","0.334","0.172","6","40","84.7","5.0","2992","91.6","90.96","38","86","147","-0.6","5.79","112","150","112","149","297","319","293"
"237",608716,"Drew Steckenrider",2019,"237","100.0","0.173","0.346","0.094","0.519","0.318","0.366","0.218","9","52","89.1","23.4","2265","90.1","89.46","22","103","130","-0.6","5.97","109","160","120","149","302","324","301"
"237",605441,"Yacksel Rios",2019,"237","100.0","0.314","0.314","0.324","0.627","0.426","0.428","0.303","16","51","87.5","8.9","2059","92.3","92.03","37","130","104","-0.3","6.10","108","148","118","147","306","326","301"
"233",608718,"Brent Suter",2019,"233","100.0","0.156","0.109","0.188","0.266","0.182","0.222","0.198","10","64","82.9","11.4","2033","85.7","87.20","34","127","106","1.5","6.99","112","155","108","147","305","318","297"
"229",502171,"Alex Cobb",2019,"229","100.0","0.362","0.552","0.293","0.914","0.517","0.557","0.413","21","58","94.9","6.3","1959","88.6","86.89","26","107","121","-1.7","5.24","110","152","117","145","307","331","300"
"229",476594,"Robert Stock",2019,"229","100.0","0.298","0.191","0.400","0.489","0.386","0.348","0.243","14","47","91.6","8.4","2387","91.1","90.73","27","84","144","-0.4","6.05","117","153","116","150","305","325","302"
"225",596074,"Bobby Poyner",2019,"225","100.0","0.233","0.233","0.267","0.465","0.334","0.376","0.257","10","43","87.3","23.8","2277","87.0","85.59","28","109","115","-1.4","5.52","112","152","119","150","282","320","292"
"225",640470,"Adbert Alzolay",2019,"225","100.0","0.260","0.280","0.273","0.540","0.387","0.369","0.261","13","50","87.9","17.9","2425","89.2","88.71","27","101","119","-0.5","5.89","116","153","114","153","295","318","300"
"224",600968,"Randy Rosario",2019,"224","100.0","0.259","0.172","0.302","0.431","0.318","0.319","0.262","15","58","91.6","-0.4","2075","91.8","90.26","24","111","113","-1.5","5.33","113","150","115","149","298","324","297"
"224",621112,"Paul Blackburn",2019,"224","100.0","0.380","0.280","0.400","0.660","0.445","0.429","0.362","19","50","86.4","1.3","2243","87.0","86.43","24","98","123","-0.6","5.85","111","148","123","150","300","328","298"
"219",622663,"Luis Severino",2019,"219","100.0","0.146","0.024","0.250","0.171","0.217","0.258","0.171","6","41","85.8","16.2","2321","91.6","91.01","28","102","116","-0.6","5.91","112","151","125","151","291","313","285"
"218",658551,"Junior Fernandez",2019,"218","100.0","0.205","0.136","0.269","0.341","0.315","0.339","0.235","9","44","90.7","1.6","2073","90.8","90.96","43","99","115","0.2","6.27","111","148","113","146","300","323","293"
"212",596720,"Dovydas Neverauskas",2019,"212","100.0","0.349","0.279","0.406","0.628","0.439","0.443","0.330","15","43","92.7","12.0","2422","92.4","92.69","28","100","109","0.3","6.26","108","149","122","148","309","326","302"
"212",608652,"Luke Farrell",2019,"212","100.0","0.136","0.250","0.100","0.386","0.232","0.268","0.170","6","44","90.1","31.6","2506","86.7","85.94","20","88","124","-0.8","5.75","110","156","118","148","297","323","299"
"211",621249,"Duane Underwood Jr.",2019,"211","100.0","0.277","0.255","0.344","0.532","0.359","0.310","0.242","13","47","90.8","8.7","2097","91.2","91.52","27","100","108","0.3","6.37","105","147","108","146","296","322","292"
"206",518858,"Nate Jones",2019,"206","100.0","0.256","0.154","0.296","0.410","0.341","0.303","0.228","10","39","91.8","10.9","2368","91.6","90.52","21","81","124","-1.1","5.59","109","151","113","147","295","317","290"
"206",656803,"James Norwood",2019,"206","100.0","0.250","0.167","0.333","0.417","0.351","0.341","0.226","9","36","90.0","15.7","2009","92.6","92.05","25","92","114","-0.5","6.00","110","150","122","145","302","323","291"
"205",643466,"Harrison Musgrave",2019,"205","100.0","0.231","0.077","0.321","0.308","0.282","0.330","0.263","9","39","88.8","24.6","2429","86.5","86.02","19","90","114","-0.5","5.74","112","151","118","145","310","333","307"
"204",594795,"Grant Dayton",2019,"204","100.0","0.255","0.255","0.276","0.511","0.343","0.287","0.198","12","47","88.9","22.1","2302","87.1","86.78","27","103","101","-0.3","6.07","110","151","114","149","307","325","298"
"203",592280,"Ryan Eades",2019,"203","100.0","0.256","0.209","0.290","0.465","0.352","0.417","0.301","11","43","93.3","11.3","2066","87.3","87.06","21","98","104","-0.2","6.04","105","151","116","146","292","318","294"
"202",543935,"Alex Wilson",2019,"202","100.0","0.313","0.250","0.375","0.563","0.402","0.361","0.275","15","48","88.8","7.7","2356","88.4","88.45","20","95","107","0.1","6.19","107","152","114","148","302","322","294"
"202",640462,"A.J. Puk",2019,"202","100.0","0.238","0.095","0.321","0.333","0.289","0.232","0.178","10","42","86.0","11.5","2200","94.2","95.21","29","94","108","1.0","6.87","110","148","121","150","303","328","298"
"197",458924,"Jonny Venters",2019,"197","100.0","0.324","0.270","0.409","0.595","0.451","0.409","0.266","12","37","95.7","6.3","2169","91.4","89.59","19","69","124","-1.8","5.13","108","146","111","148","300","321","296"
"197",639373,"Gerson Bautista",2019,"197","100.0","0.333","0.256","0.355","0.590","0.429","0.403","0.308","13","39","90.8","14.7","2334","93.4","92.84","21","89","108","-0.6","5.92","108","154","115","145","297","320","287"
"196",670280,"David Bednar",2019,"196","100.0","0.250","0.300","0.292","0.550","0.357","0.314","0.226","10","40","88.6","17.7","1963","88.6","88.44","30","92","104","-0.2","6.14","116","150","115","150","301","325","305"
"193",594736,"Cody Anderson",2019,"193","100.0","0.333","0.194","0.423","0.528","0.425","0.406","0.293","12","36","88.2","24.0","2373","89.0","87.89","23","88","103","-1.1","5.69","108","151","120","146","296","312","289"
"193",664918,"Kyle Keller",2019,"193","100.0","0.139","0.250","0.091","0.389","0.316","0.376","0.201","5","36","91.6","27.6","2493","90.5","90.05","26","88","103","-0.5","6.04","103","148","113","145","304","326","293"
