"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1037",606424,"Jarlin Garcia",2018,"1037","100.0","0.239","0.239","0.223","0.478","0.334","0.389","0.287","59","247","89.3","12.8","2128","88.9","88.18","87","458","578","-0.7","6.00","107","151","109","148","300","322","294"
"1035",458677,"Justin Wilson",2018,"1035","100.0","0.223","0.129","0.310","0.351","0.304","0.316","0.231","45","202","87.9","18.5","2380","93.1","92.10","139","520","511","-1.0","5.75","112","151","111","149","298","317","294"
"1034",621261,"Corey Oswalt",2018,"1034","100.0","0.268","0.206","0.278","0.475","0.346","0.343","0.266","69","257","89.3","14.9","1939","87.5","88.44","83","499","523","0.9","6.80","110","151","110","148","294","320","304"
"1034",595465,"Dan Winkler",2018,"1034","100.0","0.228","0.114","0.312","0.342","0.287","0.300","0.235","52","228","86.9","13.3","2547","90.1","89.70","143","503","522","-0.4","5.91","106","150","106","149","298","319","297"
"1032",656547,"Jonathan Holder",2018,"1032","100.0","0.214","0.105","0.263","0.319","0.255","0.300","0.228","53","248","87.1","21.9","2318","88.6","88.32","118","490","535","-0.3","6.12","109","154","111","148","294","322","290"
"1024",643493,"Austin Pruitt",2018,"1024","100.0","0.268","0.138","0.290","0.405","0.307","0.319","0.269","72","269","88.8","9.6","2443","88.4","86.64","107","524","499","-1.8","5.23","110","155","115","148","292","320","290"
"1021",501625,"Jose Alvarez",2018,"1021","100.0","0.217","0.106","0.277","0.323","0.270","0.301","0.231","51","235","86.8","10.3","2242","87.7","87.78","117","501","516","0.1","6.41","110","153","110","148","294","320","300"
"1016",462382,"Jim Johnson",2018,"1016","100.0","0.268","0.146","0.291","0.414","0.320","0.318","0.257","64","239","89.7","8.8","2157","88.8","87.89","80","454","558","-0.9","5.79","110","152","111","148","295","321","298"
"1015",543766,"Bryan Shaw",2018,"1015","100.0","0.313","0.196","0.372","0.509","0.382","0.354","0.278","70","224","89.7","8.3","2494","91.9","90.73","127","475","536","-1.2","5.36","112","149","114","144","299","323","300"
"1013",592145,"Jesse Biddle",2018,"1013","100.0","0.218","0.118","0.280","0.336","0.287","0.315","0.245","50","229","88.2","3.3","2524","88.6","88.32","116","448","556","-0.3","6.10","106","150","104","148","295","318","297"
"1012",607457,"Kyle Barraclough",2018,"1012","100.0","0.197","0.153","0.235","0.350","0.300","0.297","0.203","40","203","87.2","13.6","2301","88.6","87.80","121","407","600","-0.8","5.91","108","149","108","148","305","326","299"
"1012",518617,"Jake Diekman",2018,"1012","100.0","0.240","0.123","0.331","0.363","0.319","0.312","0.225","49","204","87.1","10.0","2349","90.6","89.93","122","428","577","-0.7","6.04","107","148","110","146","296","319","298"
"1009",543483,"Matt Magill",2018,"1009","100.0","0.262","0.208","0.303","0.471","0.349","0.371","0.267","58","221","91.1","17.0","2273","91.1","91.74","120","460","542","0.6","6.58","110","148","118","147","296","323","294"
"1008",641838,"Kevin McCarthy",2018,"1008","100.0","0.259","0.130","0.289","0.389","0.304","0.320","0.260","70","270","88.6","-0.8","1999","89.3","89.91","102","499","500","0.6","6.56","109","151","109","143","298","321","296"
"1006",592741,"Chasen Shreve",2018,"1006","100.0","0.261","0.227","0.313","0.488","0.355","0.341","0.247","53","203","88.2","14.9","2000","88.6","88.05","153","469","536","-0.6","5.95","111","152","112","148","296","322","293"
"1002",607237,"Amir Garrett",2018,"1002","100.0","0.239","0.175","0.308","0.415","0.316","0.301","0.228","56","234","88.6","15.4","1959","90.8","90.99","148","462","536","0.2","6.43","112","148","111","145","296","305","289"
"998",444468,"Hector Rondon",2018,"998","100.0","0.252","0.130","0.340","0.383","0.301","0.289","0.236","58","230","88.6","9.5","2134","93.4","92.72","145","477","521","-0.7","6.12","111","152","116","151","290","316","293"
"998",621381,"Matt Strahm",2018,"998","100.0","0.178","0.128","0.228","0.306","0.250","0.298","0.213","39","219","86.4","17.3","2443","89.5","88.49","133","477","514","-1.0","5.74","112","149","113","148","298","317","299"
"997",407822,"Jorge De La Rosa",2018,"997","100.0","0.243","0.138","0.283","0.381","0.307","0.328","0.260","51","210","89.7","11.7","1843","87.3","85.93","123","493","502","-1.4","5.45","110","149","113","149","300","327","300"
"995",593423,"Frankie Montas",2018,"995","100.0","0.290","0.161","0.329","0.451","0.342","0.355","0.289","74","255","89.5","10.7","2362","93.1","91.98","94","483","508","-1.1","5.57","110","149","114","150","298","321","301"
"993",571670,"Dylan Floro",2018,"993","100.0","0.237","0.095","0.295","0.332","0.272","0.263","0.220","57","241","88.0","6.2","2161","90.8","90.58","120","468","517","-0.2","6.17","110","150","111","146","297","310","290"
"991",643256,"Adam Cimber",2018,"991","100.0","0.265","0.156","0.321","0.420","0.310","0.256","0.224","68","257","84.9","2.1","2180","84.5","84.40","108","530","454","-0.1","6.38","112","148","112","147","292","315","294"
"990",473879,"Sam Dyson",2018,"990","100.0","0.228","0.134","0.271","0.362","0.284","0.292","0.233","56","246","88.0","4.0","2305","91.3","89.78","117","477","504","-1.5","5.36","109","148","111","145","295","317","292"
"989",476589,"Adam Warren",2018,"989","100.0","0.240","0.140","0.294","0.380","0.303","0.345","0.269","48","200","88.7","15.0","2198","87.5","87.03","113","433","552","-0.5","5.94","109","153","114","148","294","323","293"
"989",608349,"Corey Knebel",2018,"989","100.0","0.194","0.179","0.304","0.372","0.290","0.287","0.195","38","196","91.7","10.0","2519","92.4","92.17","144","445","539","-0.2","6.19","113","154","115","150","302","320","298"
"988",573124,"Taylor Rogers",2018,"988","100.0","0.206","0.088","0.282","0.294","0.240","0.258","0.208","49","238","88.8","9.6","2352","87.1","86.03","120","445","535","-1.1","5.68","109","148","115","146","292","319","292"
"981",445213,"Brandon Kintzler",2018,"981","100.0","0.286","0.145","0.330","0.432","0.335","0.348","0.290","67","234","88.5","7.4","2019","91.7","91.82","76","444","529","0.1","6.30","108","149","111","148","297","314","296"
"975",456696,"David Hernandez",2018,"975","100.0","0.200","0.165","0.252","0.365","0.276","0.282","0.215","46","230","88.4","18.7","2220","89.1","88.34","119","484","481","-0.8","5.87","114","150","113","146","297","308","290"
"975",502202,"Brad Boxberger",2018,"975","100.0","0.221","0.181","0.292","0.402","0.316","0.303","0.209","44","199","90.3","13.7","1966","87.6","86.54","112","414","557","-1.1","5.60","108","149","112","149","302","329","303"
"974",502032,"Bud Norris",2018,"974","100.0","0.237","0.140","0.303","0.377","0.301","0.293","0.221","51","215","87.9","11.9","2505","92.0","91.27","130","472","489","-0.7","5.96","114","146","106","149","300","320","301"
"972",520980,"Pedro Baez",2018,"972","100.0","0.220","0.134","0.290","0.354","0.284","0.277","0.210","46","209","86.0","18.8","2070","92.8","92.69","154","498","469","-0.1","6.13","108","151","112","147","297","317","296"
"969",570663,"Hansel Robles",2018,"969","100.0","0.252","0.186","0.303","0.438","0.332","0.325","0.241","53","210","89.0","16.0","2421","93.5","92.77","118","442","521","-0.7","5.89","110","149","108","146","294","319","300"
"968",518397,"Scott Alexander",2018,"968","100.0","0.239","0.105","0.298","0.345","0.295","0.287","0.232","57","238","87.8","-5.7","2212","92.2","91.58","120","437","525","-0.6","5.79","108","153","112","148","296","319","297"
"961",622864,"Fernando Romero",2018,"961","100.0","0.279","0.140","0.321","0.419","0.334","0.336","0.260","60","215","89.1","10.0","2033","92.6","91.48","109","460","490","-1.1","5.63","109","147","113","146","296","321","294"
"959",453265,"Tony Watson",2018,"959","100.0","0.224","0.108","0.299","0.332","0.257","0.274","0.222","54","241","87.3","14.1","2332","88.7","87.69","133","493","459","-1.0","5.76","109","147","111","145","298","319","294"
"958",488984,"Tommy Hunter",2018,"958","100.0","0.260","0.176","0.304","0.436","0.319","0.318","0.260","65","250","87.4","7.5","2462","93.2","93.21","109","510","443","0.0","6.27","109","156","111","148","295","325","297"
"957",656945,"Tanner Scott",2018,"957","100.0","0.263","0.163","0.383","0.426","0.338","0.316","0.242","55","209","88.9","6.9","2524","93.3","92.12","172","489","462","-1.2","5.56","110","152","113","146","289","316","295"
"957",641438,"Shane Carle",2018,"957","100.0","0.221","0.093","0.259","0.314","0.263","0.329","0.273","50","226","87.7","9.9","2126","89.9","89.57","127","480","472","-0.3","6.05","106","148","105","148","298","319","297"
"950",641154,"Pablo Lopez",2018,"950","100.0","0.252","0.176","0.282","0.428","0.315","0.318","0.246","56","222","86.2","8.8","2071","88.2","88.88","111","457","484","0.7","6.71","108","150","106","148","299","325","296"
"948",518715,"Cory Gearrin",2018,"948","100.0","0.255","0.150","0.306","0.405","0.324","0.336","0.258","56","220","88.0","13.9","2437","88.0","86.90","111","410","526","-1.1","5.61","109","150","114","147","294","316","294"
"946",605218,"Carl Edwards Jr.",2018,"946","100.0","0.190","0.085","0.283","0.275","0.268","0.289","0.206","36","189","85.2","19.3","2597","91.0","91.55","148","440","505","0.5","6.48","114","152","110","151","299","319","294"
"946",644364,"Victor Arano",2018,"946","100.0","0.239","0.142","0.296","0.381","0.286","0.296","0.236","54","226","88.8","15.6","2396","88.3","87.80","160","494","449","-0.5","5.87","108","154","114","148","296","323","294"
"945",607200,"Erick Fedde",2018,"945","100.0","0.286","0.203","0.336","0.490","0.361","0.371","0.285","55","192","89.1","4.8","1884","89.4","89.69","90","386","552","0.3","6.36","112","152","114","149","300","314","291"
"941",543935,"Alex Wilson",2018,"941","100.0","0.223","0.147","0.240","0.371","0.278","0.316","0.246","50","224","87.0","10.2","2286","88.8","88.75","91","442","497","-0.1","6.13","109","152","112","145","294","319","288"
"940",592865,"Taylor Williams",2018,"940","100.0","0.260","0.147","0.329","0.407","0.321","0.310","0.252","53","204","88.2","15.3","2403","92.1","91.43","139","428","505","-0.7","5.83","110","151","115","148","301","315","292"
"935",593140,"Michael Feliz",2018,"935","100.0","0.261","0.170","0.331","0.431","0.337","0.349","0.261","49","188","89.3","16.4","2239","91.9","92.03","103","425","506","0.1","6.41","110","150","112","148","302","319","298"
"933",600917,"Jose Leclerc",2018,"933","100.0","0.126","0.068","0.219","0.194","0.205","0.212","0.135","24","191","85.4","23.2","2563","88.1","86.64","177","431","497","-1.5","5.38","109","150","109","146","294","314","294"
"931",622554,"Seranthony Dominguez",2018,"931","100.0","0.157","0.093","0.220","0.250","0.227","0.262","0.190","32","204","86.8","5.8","2323","95.1","95.11","152","435","490","0.0","6.21","109","156","113","148","295","325","296"
"929",435043,"Zach Duke",2018,"929","100.0","0.271","0.076","0.352","0.348","0.308","0.279","0.225","57","210","88.5","4.3","2000","82.7","81.77","101","417","497","-0.9","5.74","108","148","113","145","290","319","292"
"929",650828,"Edgar Santana",2018,"929","100.0","0.240","0.138","0.278","0.378","0.282","0.312","0.258","61","254","89.0","12.3","2300","91.4","90.10","118","454","472","-1.3","5.55","110","152","113","149","302","320","299"
"926",519096,"Dan Otero",2018,"926","100.0","0.289","0.226","0.310","0.515","0.347","0.325","0.277","69","239","88.4","1.9","1939","88.4","88.78","86","465","457","0.4","6.48","110","151","114","148","286","313","293"
"920",547973,"Aroldis Chapman",2018,"920","100.0","0.136","0.079","0.268","0.215","0.239","0.245","0.141","24","177","88.7","12.0","2490","95.6","96.09","154","412","502","0.5","6.60","108","154","113","147","297","322","289"
"916",622446,"Jefry Rodriguez",2018,"916","100.0","0.228","0.196","0.245","0.423","0.338","0.345","0.233","43","189","87.2","15.6","2290","91.4","91.94","84","408","503","0.5","6.54","111","150","113","148","298","312","296"
"916",446099,"John Axford",2018,"916","100.0","0.252","0.146","0.311","0.398","0.318","0.293","0.225","52","206","86.4","5.3","2067","92.7","92.92","84","386","525","0.2","6.42","108","150","114","144","299","323","295"
"912",572403,"Drew VerHagen",2018,"912","100.0","0.222","0.130","0.263","0.353","0.283","0.276","0.198","46","207","87.7","13.3","2293","89.3","88.78","118","411","494","-0.5","6.03","108","151","114","144","296","320","289"
"910",573668,"Juan Minaya",2018,"910","100.0","0.220","0.113","0.310","0.333","0.301","0.280","0.199","39","177","90.1","16.5","2203","92.3","92.74","113","421","485","0.4","6.52","112","148","113","147","297","315","294"
"908",594577,"Mike Mayers",2018,"908","100.0","0.289","0.196","0.344","0.485","0.348","0.317","0.258","59","204","88.3","12.4","2285","92.4","91.80","97","418","485","-0.6","5.90","112","146","108","148","298","316","298"
"907",623184,"Scott Oberg",2018,"907","100.0","0.213","0.095","0.270","0.308","0.253","0.298","0.254","45","211","89.1","5.6","2322","91.6","91.89","133","477","422","0.3","6.20","113","150","114","144","300","324","303"
"905",592665,"Addison Reed",2018,"905","100.0","0.298","0.211","0.323","0.509","0.359","0.347","0.270","65","218","88.4","20.0","2156","88.7","89.18","108","446","453","0.5","6.53","109","148","116","146","296","321","292"
"893",650895,"Diego Castillo",2018,"893","100.0","0.178","0.124","0.229","0.302","0.248","0.283","0.205","36","202","88.3","11.5","2196","93.7","92.08","125","398","493","-1.6","5.39","112","155","113","148","293","321","294"
"891",605240,"Jace Fry",2018,"891","100.0","0.194","0.099","0.282","0.293","0.256","0.280","0.208","37","191","87.7","9.8","2390","86.8","85.22","136","393","494","-1.6","5.33","108","149","111","146","292","314","295"
"887",518693,"Sam Freeman",2018,"887","100.0","0.229","0.089","0.317","0.318","0.302","0.312","0.232","41","179","87.6","8.1","1973","91.1","89.37","124","396","488","-1.7","5.22","106","149","105","148","296","316","296"
"887",501789,"Will Harris",2018,"887","100.0","0.226","0.085","0.308","0.311","0.260","0.292","0.243","48","212","85.8","3.1","2598","88.4","88.21","128","397","484","-0.2","6.19","108","151","115","150","286","314","288"
"886",605347,"Jorge Lopez",2018,"886","100.0","0.273","0.148","0.305","0.421","0.331","0.352","0.276","57","209","87.7","10.1","2078","89.0","88.86","79","389","493","-0.1","6.20","113","152","111","146","299","318","297"
"885",502522,"Justin Miller",2018,"885","100.0","0.218","0.202","0.256","0.420","0.301","0.289","0.198","42","193","88.0","19.4","2462","91.7","91.35","125","469","410","-0.3","6.15","112","149","114","147","299","313","293"
"880",656222,"Jalen Beeks",2018,"880","100.0","0.268","0.170","0.313","0.438","0.346","0.331","0.254","52","194","87.0","10.9","2153","87.2","86.67","110","423","454","-0.5","6.09","107","153","113","146","290","319","291"
"878",605177,"Andrew Chafin",2018,"878","100.0","0.227","0.072","0.313","0.298","0.280","0.305","0.235","41","181","88.0","5.9","2207","88.9","88.84","129","399","475","-0.1","6.33","110","150","112","151","298","327","301"
"877",642558,"Ariel Jurado",2018,"877","100.0","0.297","0.162","0.306","0.459","0.349","0.380","0.321","66","222","90.3","7.3","1838","89.0","88.67","42","403","471","-0.3","6.06","110","153","110","148","291","317","295"
"877",595918,"A.J. Cole",2018,"877","100.0","0.281","0.296","0.325","0.577","0.389","0.336","0.243","55","196","88.0","17.8","2224","86.5","86.06","132","395","476","-0.4","6.14","109","154","114","147","293","320","293"
"873",543734,"Chris Rusin",2018,"873","100.0","0.268","0.167","0.310","0.435","0.339","0.316","0.240","56","209","87.3","3.9","2252","88.0","86.54","87","416","452","-1.5","5.21","113","151","114","144","299","323","301"
"871",467008,"Pedro Strop",2018,"871","100.0","0.179","0.094","0.224","0.274","0.242","0.291","0.219","38","212","86.0","10.8","2294","89.7","89.32","149","432","432","-0.4","6.02","113","152","110","150","301","322","297"
"867",593974,"Wandy Peralta",2018,"867","100.0","0.302","0.078","0.350","0.380","0.349","0.355","0.291","58","192","87.0","7.4","2133","91.2","89.55","93","406","459","-1.7","5.37","110","148","108","143","296","305","288"
"861",459429,"Jake McGee",2018,"861","100.0","0.285","0.256","0.327","0.541","0.373","0.344","0.274","59","207","90.1","14.9","2219","91.7","91.06","95","425","434","-0.6","5.79","113","151","115","145","302","323","302"
"860",607473,"Chasen Bradford",2018,"860","100.0","0.262","0.176","0.279","0.438","0.326","0.356","0.272","55","210","89.6","10.1","2357","88.0","87.40","101","456","397","-0.6","5.85","109","153","114","148","292","320","292"
"859",605309,"Keone Kela",2018,"859","100.0","0.199","0.136","0.273","0.335","0.263","0.280","0.211","38","191","88.0","16.0","2292","91.8","92.26","118","378","479","0.5","6.52","111","151","110","147","299","322","299"
"853",660271,"Shohei Ohtani",2018,"853","100.0","0.203","0.128","0.269","0.332","0.277","0.291","0.214","38","187","87.0","16.0","2022","89.3","89.49","132","378","472","0.2","6.36","112","154","112","148","296","319","295"
"850",605388,"Adam Morgan",2018,"850","100.0","0.259","0.106","0.324","0.365","0.304","0.296","0.233","49","189","86.6","8.9","2532","85.6","84.44","111","387","460","-1.2","5.54","105","152","112","145","293","323","293"
"849",664208,"Phil Maton",2018,"849","100.0","0.269","0.134","0.364","0.403","0.331","0.279","0.204","50","186","85.8","18.3","2634","86.2","87.18","131","398","448","1.0","6.76","114","150","115","147","300","320","303"
"846",594840,"Matt Grace",2018,"846","100.0","0.240","0.114","0.281","0.354","0.275","0.292","0.238","55","229","87.7","10.1","1838","88.4","87.70","70","401","438","-0.7","5.80","109","149","113","147","298","310","295"
"842",572750,"Eddie Butler",2018,"842","100.0","0.292","0.208","0.289","0.500","0.362","0.355","0.286","59","202","89.2","6.9","2075","91.3","89.82","61","409","429","-1.5","5.42","110","152","112","148","295","316","292"
"841",521655,"Wilmer Font",2018,"841","100.0","0.263","0.251","0.268","0.514","0.357","0.328","0.239","46","175","91.0","14.5","2225","89.2","89.76","86","403","437","0.6","6.64","111","152","118","147","296","323","295"
"840",606930,"Jacob Barnes",2018,"840","100.0","0.266","0.115","0.331","0.380","0.316","0.314","0.251","51","192","88.1","8.0","2359","92.7","93.27","122","405","434","0.6","6.58","111","153","116","149","298","315","293"
"835",488786,"Louis Coleman",2018,"835","100.0","0.235","0.137","0.271","0.372","0.312","0.303","0.224","43","183","85.5","15.5","2288","86.3","86.77","102","371","457","0.5","6.58","107","150","114","145","294","319","288"
"834",425492,"Ryan Madson",2018,"834","100.0","0.282","0.146","0.342","0.427","0.329","0.308","0.255","58","206","89.1","13.1","2148","91.7","91.46","123","432","396","-0.2","6.16","111","150","111","147","295","311","297"
"833",605154,"John Brebbia",2018,"833","100.0","0.226","0.137","0.299","0.363","0.278","0.267","0.198","43","190","86.8","20.2","2481","89.2","89.30","114","385","448","0.1","6.33","113","147","108","147","297","316","300"
"832",458690,"Chris Volstad",2018,"832","100.0","0.332","0.219","0.348","0.551","0.392","0.364","0.292","65","196","90.2","7.2","2196","88.4","87.03","46","358","468","-1.4","5.55","111","150","114","146","290","310","292"
"831",606131,"Luis Perdomo",2018,"831","100.0","0.328","0.164","0.392","0.492","0.384","0.340","0.274","62","189","91.2","9.1","1970","90.6","89.36","66","343","481","-1.2","5.59","113","149","118","144","293","318","298"
"830",657571,"Caleb Ferguson",2018,"830","100.0","0.230","0.171","0.292","0.401","0.297","0.292","0.235","43","187","88.7","8.9","2405","89.0","88.38","104","396","429","-0.6","5.94","107","153","115","147","297","319","297"
"829",543883,"Nick Vincent",2018,"829","100.0","0.229","0.147","0.274","0.376","0.279","0.281","0.213","50","218","85.5","22.3","2359","88.2","87.51","109","440","383","-0.7","5.77","108","152","112","147","292","322","294"
"829",606273,"Roenis Elias",2018,"829","100.0","0.242","0.100","0.285","0.342","0.280","0.300","0.250","46","190","86.9","16.3","2368","88.6","86.77","81","391","435","-1.8","5.29","108","152","113","148","291","320","294"
"826",501593,"Luis Avilan",2018,"826","100.0","0.251","0.114","0.336","0.366","0.300","0.286","0.235","44","175","85.1","17.5","2181","82.9","81.85","91","364","457","-1.0","5.62","108","149","110","146","290","312","295"
"824",453214,"Steven Wright",2018,"824","100.0","0.210","0.123","0.243","0.333","0.288","0.314","0.229","41","195","86.8","8.6","1846","76.1","75.05","83","363","458","-1.1","5.78","109","151","117","148","282","313","289"
"818",518813,"Greg Holland",2018,"818","100.0","0.242","0.096","0.318","0.337","0.313","0.318","0.234","43","178","87.3","13.1","2203","88.3","87.60","114","369","446","-0.7","5.79","110","147","109","147","297","315","298"
"817",543118,"Oliver Drake",2018,"817","100.0","0.274","0.147","0.356","0.421","0.328","0.304","0.244","52","190","86.6","9.6","1783","87.4","87.85","110","386","428","0.4","6.46","110","152","117","148","294","318","292"
"816",596057,"Daniel Norris",2018,"816","100.0","0.261","0.193","0.319","0.455","0.341","0.362","0.274","46","176","90.7","18.3","2369","86.5","85.19","93","383","431","-1.3","5.46","108","151","113","145","297","325","291"
"816",572955,"Pierce Johnson",2018,"816","100.0","0.236","0.180","0.270","0.416","0.319","0.319","0.230","38","161","88.5","14.8","2555","89.2","87.61","91","373","442","-1.6","5.36","109","148","114","146","296","316","294"
"813",519293,"Will Smith",2018,"813","100.0","0.194","0.089","0.286","0.283","0.228","0.226","0.176","37","191","88.3","16.5","2207","85.9","84.92","129","404","408","-1.0","5.70","111","149","112","146","298","320","293"
"807",605135,"Chris Bassitt",2018,"807","100.0","0.221","0.094","0.265","0.315","0.282","0.314","0.235","40","181","85.8","11.8","2178","87.4","87.15","62","356","445","-0.3","6.09","107","150","114","150","296","322","298"
"805",502188,"Jeff Samardzija",2018,"805","100.0","0.270","0.155","0.289","0.425","0.343","0.370","0.267","47","174","87.3","20.0","2407","88.5","87.72","74","358","442","-0.8","5.91","110","149","113","145","298","314","293"
"802",572021,"James Pazos",2018,"802","100.0","0.249","0.116","0.303","0.365","0.301","0.298","0.226","47","189","88.4","13.2","1996","92.5","92.51","87","424","371","0.0","6.28","109","152","111","147","289","319","292"
"796",593576,"Hector Neris",2018,"796","100.0","0.250","0.239","0.361","0.489","0.341","0.306","0.218","46","184","90.2","18.3","1889","90.1","89.10","163","390","402","-1.0","5.79","108","153","111","146","295","326","295"
"796",519326,"Hunter Strickland",2018,"796","100.0","0.247","0.184","0.281","0.431","0.323","0.343","0.263","43","174","89.1","15.2","2349","91.1","90.17","94","372","419","-0.9","5.78","110","148","112","146","296","319","295"
"794",456501,"Johnny Cueto",2018,"794","100.0","0.238","0.161","0.259","0.399","0.307","0.323","0.234","46","193","87.1","12.7","2020","85.5","84.06","79","363","424","-1.4","5.36","111","149","111","148","299","315","293"
"791",592130,"Danny Barnes",2018,"791","100.0","0.285","0.218","0.333","0.503","0.371","0.315","0.231","47","165","89.6","21.8","2053","87.8","86.52","84","358","431","-1.3","5.60","110","152","114","145","294","319","293"
"790",502593,"Jake Petricka",2018,"790","100.0","0.317","0.194","0.381","0.511","0.386","0.347","0.282","59","186","89.7","6.8","2084","91.9","92.93","96","370","411","1.0","6.88","108","151","113","145","295","317","292"
"789",593833,"Wander Suero",2018,"789","100.0","0.240","0.168","0.302","0.408","0.309","0.333","0.252","43","179","88.2","17.5","2468","89.7","89.62","95","390","394","-0.1","6.15","112","150","114","148","297","311","295"
"779",460283,"Jerry Blevins",2018,"779","100.0","0.225","0.169","0.263","0.394","0.321","0.318","0.210","36","160","87.7","26.7","2230","81.6","81.51","75","303","469","-0.1","6.30","113","152","112","148","295","321","302"
"779",657612,"Tim Hill",2018,"779","100.0","0.257","0.117","0.313","0.374","0.304","0.284","0.232","46","179","87.9","-1.1","2189","88.5","88.48","73","376","396","0.0","6.51","110","150","107","140","291","315","293"
"778",502212,"Austin Bibens-Dirkx",2018,"778","100.0","0.308","0.225","0.336","0.533","0.388","0.350","0.281","56","182","90.3","14.0","2118","86.1","84.82","83","376","395","-1.3","5.57","110","150","109","148","291","316","297"
"776",502083,"Zach McAllister",2018,"776","100.0","0.310","0.223","0.355","0.533","0.372","0.347","0.288","57","184","89.7","15.0","2273","92.0","93.00","87","398","377","1.0","6.84","109","150","113","147","289","314","292"
"776",606965,"Chris Devenski",2018,"776","100.0","0.236","0.185","0.277","0.421","0.309","0.289","0.222","42","178","86.7","17.4","2035","87.5","85.79","118","374","396","-1.7","5.38","110","150","115","149","287","315","288"
"775",571704,"Ken Giles",2018,"775","100.0","0.266","0.163","0.333","0.429","0.310","0.303","0.254","54","203","89.0","12.0","2320","92.9","90.90","131","419","355","-2.0","5.27","110","151","113","148","291","315","291"
"774",475054,"Chaz Roe",2018,"774","100.0","0.197","0.140","0.244","0.337","0.281","0.299","0.217","35","178","84.8","11.5","2599","86.7","85.73","89","336","427","-1.0","5.84","108","153","113","146","294","320","290"
"774",543045,"Adam Conley",2018,"774","100.0","0.207","0.156","0.252","0.363","0.278","0.313","0.240","37","179","89.4","11.9","2186","91.5","90.98","122","392","377","-0.5","6.21","106","149","106","148","301","324","298"
"766",628333,"Odrisamer Despaigne",2018,"766","100.0","0.321","0.148","0.378","0.469","0.369","0.372","0.309","52","162","90.4","7.9","2270","87.4","86.47","91","355","408","-0.9","5.79","109","150","108","147","298","322","299"
"765",504379,"Juan Nicasio",2018,"765","100.0","0.308","0.192","0.402","0.500","0.349","0.283","0.236","53","172","89.0","16.6","2057","91.9","91.04","93","395","368","-0.9","5.80","110","150","109","147","291","320","294"
"764",472610,"Luis Garcia",2018,"764","100.0","0.271","0.155","0.354","0.425","0.335","0.318","0.249","49","181","88.9","8.1","2066","91.1","90.96","117","352","406","-0.1","6.21","105","151","111","146","296","325","292"
