"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"146",657031,"Josh Taylor",2020,"146","100.0","0.233","0.267","0.238","0.500","0.364","0.371","0.256","7","30","88.4","11.1","2285","90.1","91.18","19","67","77","1.1","6.85","108","148","121","147","279","321","290"
"145",640451,"Hunter Harvey",2020,"145","100.0","0.242","0.182","0.231","0.424","0.303","0.335","0.279","8","33","90.9","11.3","2057","94.7","93.68","17","73","70","-1.0","5.78","105","151","115","146","301","318","292"
"144",622786,"Jesus Tinoco",2020,"144","100.0","0.120","0.000","0.158","0.120","0.233","0.309","0.209","3","25","83.9","-0.3","2235","91.0","90.46","14","57","87","-0.5","5.83","114","153","122","149","296","322","296"
"143",608328,"Chase De Jong",2020,"143","100.0","0.375","0.188","0.455","0.563","0.423","0.384","0.313","12","32","88.2","16.4","2386","87.0","86.05","20","64","78","-0.9","5.78","106","156","117","151","301","325","302"
"140",592254,"Jose De Leon",2020,"140","100.0","0.250","0.125","0.385","0.375","0.379","0.386","0.255","6","24","86.0","13.0","2080","92.0","92.94","20","53","87","0.9","6.77","110","152","118","150","292","318","288"
"139",607455,"Anthony Banda",2020,"139","100.0","0.345","0.310","0.375","0.655","0.464","0.406","0.288","10","29","88.5","9.9","1864","87.8","87.97","13","55","82","0.2","6.42","111","154","120","146","289","310","293"
"137",680692,"Jonathan Stiever",2020,"137","100.0","0.280","0.480","0.167","0.760","0.453","0.563","0.415","7","25","91.4","16.2","2224","86.6","85.39","9","62","75","-1.2","5.48","111","150","116","148","296","324","301"
"137",666129,"Braxton Garrett",2020,"137","100.0","0.276","0.345","0.278","0.621","0.411","0.391","0.278","8","29","88.8","8.8","2161","85.1","85.04","12","52","85","-0.1","6.37","99","148","115","147","299","318","298"
"133",456701,"Homer Bailey",2020,"133","100.0","0.207","0.138","0.238","0.345","0.286","0.331","0.265","6","29","91.8","13.6","1794","86.1","86.39","15","64","68","0.3","6.40","109","153","113","147","297","331","289"
"133",665733,"Antonio Santos",2020,"133","100.0","0.483","0.276","0.542","0.759","0.547","0.525","0.448","14","29","94.1","12.6","1895","89.6","90.20","7","60","71","0.6","6.61","113","151","120","149","299","324","300"
"133",607074,"Carlos Rodon",2020,"133","100.0","0.290","0.258","0.333","0.548","0.384","0.355","0.281","9","31","88.8","23.8","2216","88.4","88.44","14","60","72","0.0","6.23","114","150","119","148","294","315","292"
"133",656887,"Sean Reid-Foley",2020,"133","100.0","0.125","0.000","0.167","0.125","0.209","0.262","0.185","3","24","88.0","14.7","2128","91.3","91.79","18","60","73","0.5","7.01","106","147","114","141","283","305","286"
"133",681911,"Alex Vesia",2020,"133","100.0","0.350","0.450","0.333","0.800","0.523","0.390","0.210","7","20","91.6","27.1","2310","89.7","90.08","17","60","73","0.4","6.58","107","149","114","149","293","316","290"
"132",641341,"Tyler Bashlor",2020,"132","100.0","0.281","0.344","0.292","0.625","0.419","0.360","0.290","9","32","91.8","10.8","2329","88.7","89.08","13","58","72","0.4","6.42","107","161","126","152","300","325","299"
"132",663734,"Nick Neidert",2020,"132","100.0","0.313","0.188","0.333","0.500","0.359","0.388","0.356","10","32","95.2","2.7","2107","87.9","87.14","8","62","70","-0.8","6.11","97","149","124","142","296","313","292"
"131",663423,"Trent Thornton",2020,"131","100.0","0.517","0.103","0.625","0.621","0.490","0.381","0.356","15","29","89.1","16.5","2490","87.2","87.32","13","68","62","0.1","6.20","107","156","115","144","300","321","290"
"131",572021,"James Pazos",2020,"131","100.0","0.435","0.522","0.350","0.957","0.566","0.457","0.380","10","23","91.6","17.7","2062","88.5","89.43","7","59","72","0.9","6.51","115","150","124","147","306","329","306"
"130",500610,"Deolis Guerra",2020,"130","100.0","0.313","0.313","0.333","0.625","0.419","0.327","0.235","10","32","85.9","4.7","2017","86.1","87.17","22","65","62","1.1","7.04","109","150","117","146","294","323","294"
"130",607555,"Taylor Guilbeau",2020,"130","100.0","0.267","0.100","0.296","0.367","0.337","0.359","0.290","8","30","89.1","14.9","1920","88.5","88.09","7","52","78","-0.4","6.30","107","152","120","145","291","325","289"
"129",623149,"Paul Sewald",2020,"129","100.0","0.414","0.172","0.407","0.586","0.448","0.398","0.355","12","29","85.4","16.5","2157","87.9","87.95","9","55","73","0.0","6.32","109","144","122","142","294","313","291"
"129",501625,"Jose Alvarez",2020,"129","100.0","0.292","0.083","0.389","0.375","0.328","0.341","0.313","7","24","86.3","2.8","2223","87.6","87.90","16","64","65","0.3","6.50","110","152","121","149","294","323","300"
"128",672335,"Cionel Perez",2020,"128","100.0","0.269","0.000","0.389","0.269","0.308","0.291","0.222","7","26","86.7","0.3","2276","90.8","90.22","17","54","74","-0.6","5.94","113","156","120","150","287","322","302"
"127",448281,"Sean Doolittle",2020,"127","100.0","0.300","0.333","0.273","0.633","0.387","0.415","0.355","9","30","87.9","29.1","2178","88.9","89.22","14","75","51","0.3","6.42","110","153","119","143","302","329","298"
"127",656354,"Austin Davis",2020,"127","100.0","0.367","0.133","0.417","0.500","0.386","0.338","0.295","11","30","89.7","6.7","2313","88.4","87.54","20","62","65","-0.9","6.22","106","152","119","145","295","323","291"
"126",657376,"Clarke Schmidt",2020,"126","100.0","0.269","0.077","0.368","0.346","0.354","0.354","0.228","7","26","85.3","17.4","2635","90.6","89.42","12","55","69","-1.2","5.68","112","152","116","150","293","318","286"
"126",595411,"Ryan Sherriff",2020,"126","100.0","0.188","0.000","0.200","0.188","0.194","0.257","0.222","6","32","85.0","4.7","2083","88.9","88.64","6","60","66","-0.3","6.35","112","151","119","150","299","317","295"
"124",664337,"Miguel Yajure",2020,"124","100.0","0.130","0.130","0.143","0.261","0.271","0.357","0.220","3","23","94.6","14.8","2277","88.2","88.35","13","59","64","0.2","6.37","115","152","122","150","292","321","286"
"123",664192,"Joey Lucchesi",2020,"123","100.0","0.464","0.071","0.542","0.536","0.441","0.359","0.362","13","28","80.3","12.8","2109","85.6","86.27","18","57","65","0.7","6.50","105","145","124","145","302","333","312"
"122",642100,"Gabe Speier",2020,"122","100.0","0.346","0.192","0.421","0.538","0.412","0.402","0.364","9","26","89.1","9.6","2174","87.0","86.05","14","46","76","-0.9","5.90","112","157","118","147","306","329","305"
"121",667465,"Aaron Fletcher",2020,"121","100.0","0.350","0.200","0.500","0.550","0.475","0.406","0.258","7","20","92.0","7.8","2065","89.1","88.60","10","38","81","-0.5","6.09","110","154","123","146","298","327","291"
"119",608652,"Luke Farrell",2020,"119","100.0","0.250","0.250","0.364","0.500","0.396","0.366","0.220","5","20","87.1","18.9","2506","84.4","84.23","14","47","71","-0.2","6.13","105","151","117","148","305","323","290"
"119",623437,"Justin Topa",2020,"119","100.0","0.233","0.167","0.353","0.400","0.262","0.222","0.200","7","30","87.8","-2.2","2262","93.2","92.90","18","65","54","-0.3","6.11","109","151","119","158","297","319","300"
"119",451584,"Wade Davis",2020,"119","100.0","0.409","0.545","0.375","0.955","0.559","0.444","0.317","9","22","85.5","15.7","2488","88.1","88.46","10","51","68","0.4","6.20","114","153","117","146","308","334","304"
"118",670280,"David Bednar",2020,"118","100.0","0.367","0.200","0.417","0.567","0.408","0.407","0.344","11","30","93.7","13.4","2091","91.0","91.06","18","65","53","0.1","6.54","115","149","122","149","300","329","312"
"118",607352,"Joe Biagini",2020,"118","100.0","0.435","0.304","0.500","0.739","0.515","0.390","0.332","10","23","93.4","7.9","2231","89.7","89.29","13","46","72","-0.4","6.03","120","148","121","148","292","323","300"
"117",641793,"Zack Littell",2020,"117","100.0","0.444","0.556","0.368","1.000","0.599","0.524","0.400","12","27","87.8","14.6","2186","91.5","92.16","8","60","56","0.7","6.54","107","154","113","147","302","334","294"
"117",605276,"David Hess",2020,"117","100.0","0.333","0.267","0.321","0.600","0.402","0.383","0.325","10","30","89.6","17.3","2070","88.9","86.72","5","65","52","-2.2","5.90","118","158","132","149","291","320","299"
"117",592165,"Brandon Brennan",2020,"117","100.0","0.250","0.250","0.263","0.500","0.354","0.370","0.276","7","28","93.0","21.2","1954","88.6","87.55","17","52","65","-1.1","5.67","106","152","125","147","287","322","295"
"117",645307,"Ricardo Sanchez",2020,"117","100.0","0.250","0.250","0.250","0.500","0.381","0.375","0.258","5","20","88.9","15.5","2221","87.0","87.21","12","51","65","0.2","6.44","111","150","115","147","297","321","297"
"116",670426,"Phillip Diehl",2020,"116","100.0","0.292","0.333","0.278","0.625","0.385","0.291","0.225","7","24","90.7","10.3","2637","85.3","84.26","8","49","67","-1.0","5.35","121","153","122","150","304","328","306"
"115",605195,"Kyle Crick",2020,"115","100.0","0.280","0.040","0.389","0.320","0.317","0.320","0.283","7","25","79.4","16.0","2779","83.3","82.93","14","44","70","-0.4","6.14","107","151","121","149","295","321","301"
"115",552640,"Andrew Kittredge",2020,"115","100.0","0.276","0.069","0.308","0.345","0.291","0.375","0.361","8","29","92.2","3.1","2508","90.2","91.34","9","60","55","1.1","7.01","108","152","115","146","300","319","297"
"115",623485,"Ashton Goudeau",2020,"115","100.0","0.441","0.324","0.387","0.765","0.489","0.435","0.379","15","34","91.9","8.0","2035","86.9","86.99","8","56","58","0.1","6.32","111","148","123","144","304","330","303"
"114",683232,"Nick Mears",2020,"114","100.0","0.222","0.222","0.273","0.444","0.374","0.387","0.283","4","18","93.4","13.8","2424","90.2","90.49","20","49","65","0.3","6.46","107","148","126","151","301","315","295"
"114",488748,"Ryan Buchter",2020,"114","100.0","0.217","0.304","0.231","0.522","0.379","0.402","0.260","5","23","92.3","26.9","2095","87.7","88.24","13","51","63","0.5","6.58","111","150","117","149","307","326","298"
"114",622503,"Nabil Crismatt",2020,"114","100.0","0.200","0.267","0.200","0.467","0.268","0.261","0.227","6","30","91.3","1.3","1983","82.7","83.93","17","62","52","1.2","7.18","111","155","114","149","302","323","301"
"113",518748,"Justin Grimm",2020,"113","100.0","0.391","0.522","0.385","0.913","0.551","0.378","0.290","9","23","90.9","28.9","2372","86.6","87.58","10","41","72","1.0","6.97","110","151","127","148","299","323","300"
"112",596101,"Justin Shafer",2020,"112","100.0","0.333","0.375","0.333","0.708","0.453","0.476","0.333","8","24","89.2","37.7","2505","87.2","87.44","11","48","63","0.2","6.45","97","149","113","146","300","318","290"
"111",643532,"Sterling Sharp",2020,"111","100.0","0.304","0.304","0.316","0.609","0.437","0.449","0.340","7","23","84.1","-3.3","1894","86.7","87.79","5","41","69","1.1","6.96","103","150","110","145","300","320","287"
"111",621294,"Ben Heller",2020,"111","100.0","0.217","0.304","0.200","0.522","0.358","0.357","0.258","5","23","88.8","18.5","2340","88.0","88.11","13","49","60","0.1","6.47","110","146","122","147","291","320","287"
"110",663366,"Beau Burrows",2020,"110","100.0","0.286","0.357","0.227","0.643","0.398","0.360","0.296","8","28","90.0","12.5","2319","89.0","88.41","10","51","58","-0.6","5.95","113","153","127","148","303","331","285"
"110",600887,"Miguel Del Pozo",2020,"110","100.0","0.412","0.118","0.467","0.529","0.484","0.560","0.476","7","17","97.9","1.1","2265","88.2","87.61","11","42","68","-0.6","5.81","105","140","112","139","297","317","291"
"110",502179,"Paolo Espino",2020,"110","100.0","0.320","0.160","0.412","0.480","0.361","0.411","0.352","8","25","87.3","15.9","2372","83.1","83.33","14","50","59","0.2","6.63","109","149","124","144","297","318","300"
"110",572383,"Brian Moran",2020,"110","100.0","0.300","0.250","0.417","0.550","0.438","0.380","0.240","6","20","91.4","9.4","2321","77.2","61.24","15","40","69","-16.0","7.06","104","154","112","148","289","316","288"
"109",621139,"Brooks Kriske",2020,"109","100.0","0.200","0.200","0.333","0.400","0.387","0.373","0.218","3","15","90.9","13.4","2043","91.8","91.81","18","46","63","0.0","6.25","104","150","124","148","293","321","287"
"109",518693,"Sam Freeman",2020,"109","100.0","0.111","0.000","0.167","0.111","0.245","0.321","0.177","2","18","86.3","16.4","2121","90.8","90.21","12","46","63","-0.6","5.86","111","152","124","143","296","318","298"
"109",622098,"Drew Smith",2020,"109","100.0","0.222","0.259","0.222","0.481","0.300","0.327","0.240","6","27","88.0","21.9","2517","90.5","89.96","22","56","53","-0.5","5.92","112","148","124","142","300","313","293"
"108",519455,"Jordan Zimmermann",2020,"108","100.0","0.423","0.077","0.550","0.500","0.416","0.342","0.328","11","26","87.3","4.2","2270","86.9","86.75","10","53","55","-0.1","6.03","108","144","116","145","301","327","288"
"108",450172,"Edinson Volquez",2020,"108","100.0","0.261","0.043","0.300","0.304","0.295","0.369","0.307","6","23","82.4","13.8","2053","88.7","88.70","12","43","64","0.0","6.68","104","150","111","147","305","325","287"
"107",669145,"Bruce Zimmermann",2020,"107","100.0","0.222","0.222","0.222","0.444","0.328","0.350","0.250","6","27","95.0","12.4","2303","87.8","87.71","10","52","53","-0.1","6.29","106","152","121","149","293","322","298"
"104",641907,"Patrick Murphy",2020,"104","100.0","0.261","0.130","0.333","0.391","0.304","0.323","0.308","6","23","90.0","2.7","2177","91.5","91.12","10","48","56","-0.4","6.11","114","153","130","149","283","304","285"
"101",489446,"Kirby Yates",2020,"101","100.0","0.350","0.150","0.500","0.500","0.397","0.337","0.260","7","20","86.2","14.8","2004","90.8","90.39","19","46","55","-0.4","6.02","119","149","138","146","302","336","311"
"100",641838,"Kevin McCarthy",2020,"100","100.0","0.385","0.115","0.391","0.500","0.409","0.402","0.352","10","26","86.6","6.5","1729","86.4","87.42","6","45","54","1.0","6.76","110","152","121","146","299","328","305"
